"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL192024,2024-11-13T21:00:00.000Z,Potential Tropical Cyclone,Nineteen,16.2,-79,30,1007,6,270,,
AL192024,2024-11-14T00:00:00.000Z,Potential Tropical Cyclone,Nineteen,16.1,-79.5,30,1005,6,270,,
AL192024,2024-11-14T03:00:00.000Z,Potential Tropical Cyclone,Nineteen,16.1,-80.2,30,1005,9,270,,
AL192024,2024-11-14T06:00:00.000Z,Potential Tropical Cyclone,Nineteen,16,-81.2,30,1005,12,265,,
AL192024,2024-11-14T09:00:00.000Z,Tropical Depression,Nineteen,15.9,-81.7,35,1004,16,265,,
AL192024,2024-11-14T12:00:00.000Z,Tropical Depression,Nineteen,15.9,-82.2,35,1004,15,265,,
AL192024,2024-11-14T15:00:00.000Z,Tropical Depression,Nineteen,15.7,-82.6,35,1004,14,265,,
AL192024,2024-11-14T18:00:00.000Z,Tropical Storm,Sara,15.7,-82.9,40,999,12,265,,
AL192024,2024-11-14T21:00:00.000Z,Tropical Storm,Sara,15.9,-83.5,40,998,10,270,,
AL192024,2024-11-15T00:00:00.000Z,Tropical Storm,Sara,15.9,-84,40,998,10,270,,
AL192024,2024-11-15T03:00:00.000Z,Tropical Storm,Sara,15.8,-84.5,45,999,10,270,,
